Data;Ora;Luogo;Feriti;;Latitudine;Longitudine
03/11/2021;22:30;VIALE REGIONE SICILIANA S.E. altezza del civico 226;1;F;38,101052;13,331038
03/11/2021;22:30;VIA PRINCIPE DI VILLAFRANCA altezza del civico 22/B;0;C;38,123662;13,352672
03/11/2021;23:00;VIA RUSSO DOMENICO altezza del civico 16;0;C;;
04/11/2021;10:30;PIAZZA ZIINO OTTAVIO altezza binari del Tram;0;C;;
04/11/2021;12:30;CORSO CALATAFIMI altezza del civico 719;2;F;38,10253;13,32893
04/11/2021;19:30;VIA SERGIO PAPA I di fronte al civico 61;2;F;;
04/11/2021;20:30;VIALE REGIONE SICILIANA S.E. carr. centrale dir.tp;0;C;;
04/11/2021;22:30;VIA DELLA CONCORDIA altezza del civico 57;0;C;;
05/11/2021;04:00;VIA MARINUZZI ANTONIO intersezione VIA MORTILLARO VINCENZO;0;C;38,104425;13,366047
05/11/2021;07:15;VIA DE SALIBA ANTONIO altezza del civico 2;2;F;38,132825;13,33108
05/11/2021;09:40;VIA TOMASI CARDINALE altezza (inters.) VIA PELLICO SILVIO;0;C;;
05/11/2021;12:15;VIA MONETA ERNESTO TEODORO altezza agip;1;F;38,085093;13,354165
05/11/2021;13:25;VIALE REGIONE SICILIANA N.O. altezza SOTTOPASSO EINS;0;C;;
05/11/2021;14:15;VIA BASILE ERNESTO altezza del civico 220;1;F;38,096372;13,343942
05/11/2021;19:30;VIA BRIGATA VERONA di fronte via sicilia;1;F;38,144695;13,340707
05/11/2021;20:30;VIALE GALILEO GALILEI intersezione con VIA PAISIELLO GIOVANNI;1;F;38,134986;13,333132
06/11/2021;03:30;VIA CESAREO GIOVANNI ALFREDO di fronte la;0;C;;
06/11/2021;04:17;VIA PALERMO GASPARE intersezione VIA PEREZ FRANCESCO PAOLO;0;C;38,106452;13,366213
06/11/2021;07:10;VIA MARINUZZI ANTONIO intersezione VIA MORTILLARO VINCENZO;0;C;38,104427;13,366047
06/11/2021;08:55;VIA IMPERATORE FEDERICO intersezione PIAZZA LEONI;0;C;38,144878;13,346287
06/11/2021;09:00;VIA IMPERATORE FEDERICO intersezione PIAZZA LEONI;0;C;38,144878;13,346287
06/11/2021;09:15;VIA IMPERATORE FEDERICO intersezione con PIAZZA LEONI;0;C;38,144878;13,346287
06/11/2021;18:00;VIA MARCONI GUGLIELMO intersezione con VIA MALASPINA;2;F;38,132025;13,340323
06/11/2021;19:45;VIA GIORDANO UMBERTO altezza (inters.) VIA PUCCINI GIACOMO;1;F;38,132025;13,340323
06/11/2021;20:00;VIA FILICIUZZA intersezione con VIA PIETRO D'ARAGONA;0;C;38,107515;13,35808
06/11/2021;23:30;VIALE REGIONE SICILIANA s.n.c.;4;F;;
07/11/2021;02:30;VIA SAMMARTINO intersezione VIA CATANIA;0;C;38,127508;13,348469
07/11/2021;02:45;CORSO CALATAFIMI di fronte al civico 579;1;F;38,104803;13,334513
07/11/2021;03:00;FORO UMBERTO I in prossimit? di PORTA FELICE;0;R;38,119717;13,371446
07/11/2021;10:45;VIALE STRASBURGO altezza del civico 528;1;F;38,160982;13,322461
07/11/2021;13:30;VIA VILLAGRAZIA nr. 168;0;C;38,086895;13,343582
07/11/2021;16:00;VIA SERPOTTA GIACOMO intersezione con VIA VASI LUIGI;0;C;38,120081;13,347186
07/11/2021;18:20;VIA PRINCIPE DI VILLAFRANCA intersezione VIA NIGRA COSTANTINO;0;C;38,129416;13,349408
07/11/2021;23:45;VIALE NICOLETTI ROSARIO altezza (spec.) ELENKA;0;C;38,189856;13,293527
08/11/2021;04:00;FORO UMBERTO I pressi N? CIVICO 21/A;1;F;38,116241;13,374575
08/11/2021;09:00;VIA FANNO MARCO altezza del civico 32;0;C;38,175763;13,311846
08/11/2021;09:15;VIA ACCARDO MARIANO intersezione VIA VALLA NICCOLO';2;F;;
08/11/2021;10:30;VIA BOCCONE SILVIO di fronte al civico 89;1;F;;
08/11/2021;10:30;VIALE REGIONE SICILIANA S.E. altezza del civico 1899;1;F;;
08/11/2021;13:30;VIA CRISPI FRANCESCO altezza (spec.) cianciolo;1;F;;
08/11/2021;14:30;VIA SAITTA LONGHI altezza del civico 13;1;F;;
08/11/2021;14:30;VIA BUONRIPOSO altezza del civico 122;0;C;38,099501;13,372552
08/11/2021;16:15;VIA RIZZO AMMIRAGLIO altezza (inters.) VIA DON ORIONE;1;F;;
08/11/2021;17:20;VIA DEI QUARTIERI altezza (inters.) VIALE DUCA DEGLI ABRUZZI;0;C;;
08/11/2021;22:25;VIALE REGIONE SICILIANA N.O. altezza del km 3152;0;M;;
09/11/2021;09:00;PIAZZA VERDI GIUSEPPE di fronte al civico 60;0;R;;
09/11/2021;11:00;VIA MESSINA MARINE altezza del civico 325;1;F;;
09/11/2021;12:20;VIA CRISPI FRANCESCO altezza del civico 119;0;C;;
09/11/2021;13:40;VIA BELGIO direzione sopraponte VIA NEBRODI(DEI);1;F;;
09/11/2021;17:05;VIA BRUNELLESCHI FILIPPO intersezione VIA CAMMARANO GIUSEPPE;1;F;;
09/11/2021;18:00;CORSO DEI MILLE altezza del civico 1425/c;0;C;;
09/11/2021;18:40;PIAZZA EINSTEIN ALBERT altezza ENI;0;C;;
09/11/2021;22:00;VIA CORDOVA FILIPPO intersezione VIA D'AZEGLIO MASSIMO;2;F;;
09/11/2021;22:00;VIA DELLA LIBERTA' altezza del civico 91;0;C;;
10/11/2021;03:00;VIA GAGINI ANTONIO intersezione con VIA VALVERDE;1;F;;
10/11/2021;07:30;VIA BRIGATA VERONA altezza del civico 5;0;C;;
10/11/2021;07:40;VIALE MARIA SS. MEDIATRICE intersezione VIA LA VALLE RAFFAELE;1;F;;
10/11/2021;11:10;VIA LUSSEMBURGO intersezione VIA OLANDA;2;F;;
10/11/2021;11:40;VIA BASILE ERNESTO intersezione con VIA SCORZADENARO;1;F;;
10/11/2021;16:20;FORO UMBERTO I altezza 30Mt P. FELICE;0;C;;
10/11/2021;17:17;PIAZZA VITTORIA pressi CIVICO 13;0;C;;
10/11/2021;18:35;VIALE AMEDEO D'AOSTA intersezione con CORSO DEI MILLE;1;F;;
10/11/2021;21:00;VIA SCOBAR CRISTOFARO intersezione VIA HOLM ADOLFO;1;F;;
10/11/2021;21:00;VIA CRISPI FRANCESCO pressi 119;0;C;;
10/11/2021;22:30;VIALE REGIONE SICILIANA altezza (spec.) SOTTOVIA BELGIO;0;C;;
11/11/2021;02:50;VIALE REGIONE SICILIANA S.E. altezza del civico 197 dir. TP.;0;C;;
11/11/2021;05:10;VIA CASALINI altezza del civico 14;0;C;;
11/11/2021;06:00;VIALE NICOLETTI ROSARIO di fronte al civico 12;0;C;;
11/11/2021;12:15;VIALE REGIONE SICILIANA N.O. altezza SOTTOPAS BELGIO;0;C;;
11/11/2021;13:30;VIA SPINUZZA SALVATORE altezza del civico 16;0;C;;
11/11/2021;14:30;PIAZZA DON BOSCO intersezione con VIA DEL BERSAGLIERE;2;F;;
11/11/2021;14:30;VIA MENDOLA intersezione VIA ELIA AUGUSTO;2;F;38,104806;13,364333
11/11/2021;16:50;VIA PIANO DELL'UCCIARDONE intersezione VIA ARCHIMEDE;1;F;;
11/11/2021;23:45;VIA MESSINA MARINE intersezione VIA DIAZ ARMANDO M.LLO;4;F;;
12/11/2021;07:55;VIA ROMA intersezione VIA MALTA;1;F;;
12/11/2021;08:05;VIA POMARA altezza del civico 90;1;F;;
12/11/2021;08:10;PIAZZA CAPONNETTO ANTONINO in prossimit? di intersezione;1;F;;
12/11/2021;08:15;VIALE REGIONE SICILIANA S.E. altezza BY PASS ALTOFON;0;C;;
12/11/2021;08:45;VIALE REGIONE SICILIANA S.E. altezza BY  PASS ALTOFO;0;C;;
12/11/2021;11:15;VIA GUERCIO intersezione VIA SERGI GIUSEPPE;1;F;;
12/11/2021;11:55;VIALE MICHELANGELO altezza del civico 501;1;F;;
12/11/2021;12:30;VIA VILLAGRAZIA nr. 192;1;F;38,084569;13,337251
12/11/2021;14:15;PIAZZA INDIPENDENZA in direzione di alt. pal. Reale CORSO CALATAFIMI;1;F;;
12/11/2021;14:45;VIALE REGIONE SICILIANA S.E. di fronte al civico 2081;1;F;;
12/11/2021;15:30;VIA PATTI altezza (inters.) VIA EINAUDI LUIGI;0;C;38,17991;13,313428
12/11/2021;15:55;VIALE LEONARDO DA VINCI intersezione PIAZZA EINSTEIN ALBERT;0;C;38,128612;13,329055
12/11/2021;17:40;VIA PRINCIPE DI PALAGONIA altezza del civico 31;0;C;;
12/11/2021;18:45;VIALE MARGHERITA DI SAVOIA altezza (inters.) VIA MATER DOLOROSA;0;C;;
12/11/2021;18:45;VIALE MARGHERITA DI SAVOIA altezza (inters.) VIA MATER DOLOROSA;0;C;;
12/11/2021;18:45;VIALE MARGHERITA DI SAVOIA altezza (inters.) VIA MATER DOLOROSA;0;C;;
12/11/2021;19:00;VIA PRINCIPE DI PALAGONIA altezza (inters.) VIA ZANDONAI RICCARDO;0;C;38,133278;13,336886
12/11/2021;22:00;PIAZZA GIULIO CESARE di fronte al civico 44/a;0;C;;
12/11/2021;23:10;VIALE REGIONE SICILIANA S.E. altezza bar SETTEBELLO;2;F;;
13/11/2021;03:10;VIALE DEL FANTE a mt. 50 p.za Salerno;0;R;;
13/11/2021;19:20;VIALE RIZZOTTO PLACIDO intersezione con VIA BONAGIA;1;R;;
13/11/2021;20:30;VIA PRINCIPE DI PALAGONIA di fronte al civico 5;0;C;;
14/11/2021;00:30;VIALE STRASBURGO altezza (inters.) VIA MALTESE;0;C;;
14/11/2021;03:00;VIA SAMMARTINO intersezione VIA CATANIA;2;F;;
14/11/2021;03:30;VIALE REGIONE SICILIANA S.E. altezza del civico 724;1;F;;
14/11/2021;05:00;VIALE STRASBURGO nr. 385;1;F;;
14/11/2021;08:30;VIA PIRANDELLO LUIGI altezza del civico 1/D;0;C;;
14/11/2021;14:50;VIALE REGIONE SICILIANA N.O. intersezione con VIA TRABUCCO;0;C;;
14/11/2021;21:00;PIAZZA DELLA PACE altezza (spec.) by pass;1;F;;
15/11/2021;07:00;VIA AGOSTINO ANTONINO altezza del civico 34;1;F;;
15/11/2021;07:00;VIA SPADOLINI GIOVANNI altezza (spec.) ex colle verde;1;F;;
15/11/2021;07:51;VIA PRINCIPE DI VILLAFRANCA intersezione VIA PATERNOSTRO PAOLO;0;R;38,123085;13,35305
15/11/2021;08:20;VIALE REGIONE SICILIANA N.O. carr. laterale SALIBA;0;C;38,132829;13,330573
15/11/2021;08:20;VIA BRIGATA VERONA altezza (inters.) VIA RESTIVO EMPEDOCLE;1;F;38,142332;13,33713
15/11/2021;08:30;VIA ROMA altezza (inters.) VIA PRINCIPE DI BELMONTE;0;C;38,124622;13,35902
15/11/2021;09:30;VIA BACHELET VITTORIO altezza CAVALCAVIA COST;4;F;;
15/11/2021;11:40;VIA S.LORENZO altezza del civico 288;0;C;;
15/11/2021;17:20;VIA DELLA LIBERTA' intersezione VIA PRINCIPE DI PATERNO';0;C;38,141355;13,344864
15/11/2021;20:00;VIA PADRE ROSARIO DA PARTANNA altezza del civico 12/B;0;C;38,170471;13,321337
15/11/2021;21:10;VIA MORELLO NUNZIO intersezione VIA RAPISARDI MARIO;2;F;38,134097;13,343412
16/11/2021;04:10;VIA BASILE ERNESTO di fronte al civico 216;1;F;38,096595;13,344389
16/11/2021;08:20;VIA DEGLI EMIRI intersezione VIA SCOTO MICHELE;1;F;38,115465;13,333572
16/11/2021;10:00;VIA LINCOLN altezza del civico 213;1;F;38,111029;13,36724
16/11/2021;10:00;VIA RUSSITANO GIUSEPPE intersezione VIA CONCERIA;1;F;38,140104;13,329021
16/11/2021;11:50;VIA UDITORE altezza (inters.) VIALE LEONARDO DA VINCI;0;C;38,128136;13,327412
16/11/2021;15:00;VIALE DELLE ALPI altezza del civico 30/32;0;C;38,140594;13,335662
16/11/2021;15:30;CORSO CALATAFIMI altezza (inters.) VIA PARUTA FILIPPO;0;C;38,098013;13,317948
16/11/2021;15:40;VIA CAVOUR CAMILLO di fronte al civico 25;0;R;38,122558;13,363398
16/11/2021;16:30;VIA AQUINO altezza (spec.) P/364;1;F;38,075066;13,309744
16/11/2021;19:45;VIALE STRASBURGO intersezione con VIALE FRANCIA;1;F;38,156588;13,326718
16/11/2021;19:45;VIA ROMA altezza del civico 42;1;F;38,11224;13,365761
16/11/2021;23:10;VIA MARINUZZI ANTONIO intersezione VIA PALERMO GASPARE;1;F;38,105968;13,365052
17/11/2021;08:10;PIAZZA INDIPENDENZA di fronte -;0;C;;
17/11/2021;08:15;VIALE REGIONE SICILIANA N.O. intersezione VIA TRABUCCO;1;F;38,157377;13,315379
17/11/2021;12:10;PIAZZA MAMELI GOFFREDO altezza (inters.) VIA XX SETTEMBRE;1;F;38,129971;13,350466
17/11/2021;12:20;VIA DAMIANI ALMEYDA intersezione VIA SALINAS ANTONINO;2;F;38,130729;13,345317
17/11/2021;12:20;VIALE NICOLETTI ROSARIO intersezione con VIA CALCANTE;1;F;38,189076;13,294849
17/11/2021;12:30;VIA CASTELLANA di fronte al civico 156;1;F;38,125499;13,294379
17/11/2021;13:50;VIA S.LORENZO intersezione VIA DI GIOVANNI FILIPPO;0;C;38,160021;13,329736
17/11/2021;14:18;VIALE REGIONE SICILIANA S.E. carr. centrale -;0;C;38,088763;13,345697
17/11/2021;14:30;VIA TOSCANA intersezione VIA LIGURIA;0;C;38,144256;13,337055
17/11/2021;17:30;VIALE NICOLETTI ROSARIO altezza del civico 75;0;C;38,195131;13,288778
17/11/2021;19:40;VIA LA LOGGIA GAETANO intersezione VIA PINDEMONTE;0;C;38,108817;13,34023
17/11/2021;20:35;VIALE DELLA RESURREZIONE altezza del civico 11/a;1;F;38,170329;13,32623
18/11/2021;00:30;LUNGOMARE COLOMBO CRISTOFORO altezza del civico 394;0;C;38,167869;13,366304
18/11/2021;08:05;VIA MESSINA MARINE intersezione VIA BENNICI GIUSEPPE;2;F;38,109224;13,379991
18/11/2021;10:00;VIA SARDEGNA intersezione con VIA NEBRODI(DEI);0;C;38,145093;13,332318
18/11/2021;10:45;VIA ABRUZZI altezza del civico 70;1;F;38,146249;13,333131
18/11/2021;11:50;VIA MALASPINA altezza del civico 39;1;F;38,12504;13,346662
18/11/2021;12:15;VIA LISZT FRANZ altezza (inters.) VIA PRINCIPE DI PATERNO';0;C;38,137616;13,335672
18/11/2021;20:15;PIAZZA NISCEMI di fronte al civico 11;0;C;38,163987;13,331756
18/11/2021;22:00;VIA CASTELLANA intersezione con VIA ERICE;0;C;38,125951;13,291241
19/11/2021;07:00;VIA PIGNATELLI ARAGONA di fronte al civico 82;0;C;38,121145;13,354964
19/11/2021;08:15;VIA PRINCIPE DI PATERNO' intersezione con VIALE GALILEO GALILEI;0;C;38,136394;13,332597
19/11/2021;17:00;VIA PITRE' GIUSEPPE in prossimit? di .;1;F;;
19/11/2021;22:55;CORSO CALATAFIMI intersezione VIALE REGIONE SICILIANA N.O.;1;F;;
19/11/2021;23:10;VIA DE SPUCHES GIUSEPPE intersezione con VIA FERRARA FRANCESCO;1;F;38,125306;13,350746
20/11/2021;04:15;VIA MONTEPELLEGRINO intersezione con VIA LORIA RUGGERO;5;F;38,139041;13,358291
20/11/2021;04:50;VIA SCOTO MICHELE in prossimit? di cv14;1;F;38,114091;13,333999
20/11/2021;17:10;VIA CIRRINCIONE ANDREA di fronte al civico 22;0;R;38,144214;13,349668
20/11/2021;21:00;VIA ORETO intersezione VIA LA COLLA FRANCESCO;1;R;38,100493;13,371448
20/11/2021;22:45;VIA PALERMO GASPARE intersezione VIA MARINUZZI ANTONIO;1;F;38,105959;13,365034
21/11/2021;00:30;VIA SERGIO PAPA I altezza del civico 14 B;2;F;38,148787;13,370794
21/11/2021;03:20;CORSO CALATAFIMI intersezione con VIALE REGIONE SICILIANA S.E.;1;F;38,102574;13,329119
21/11/2021;08:30;VIA CORLEONE SALVATORE altezza forum;0;C;;
21/11/2021;14:55;VIA MESSINA MARINE altezza del civico 235;0;C;38,105969;13,387171
21/11/2021;16:30;VIALE MICHELANGELO altezza del civico 1542;1;F;38,135061;13,314001
21/11/2021;16:45;VIA TIRO A SEGNO intersezione con VIA ARCHIRAFI;1;F;38,108429;13,374528
22/11/2021;00:50;VIA LINCOLN intersezione con VIA RAO CARLO;2;F;38,112585;13,370546
22/11/2021;00:55;PIAZZA PRINCIPE DI CAMPOREALE altezza del civico 16;0;C;38,119445;13,34158
22/11/2021;07:45;VIA ORETO altezza del civico 343;1;F;38,099213;13,372146
22/11/2021;08:15;VIALE REGIONE SICILIANA altezza del civico 7577;1;F;38,164014;13,307804
22/11/2021;09:40;VIA BALSAMO PAOLO intersezione PIAZZA GIULIO CESARE;1;F;38,109921;13,36768
22/11/2021;09:45;VIALE REGIONE SICILIANA altezza del civico 1843;0;C;38,119775;13,329022
22/11/2021;14:30;VIA ROCCAZZO altezza del civico 116;0;C;38,11797;13,304329
22/11/2021;16:00;VIA BESIO GIACOMO altezza del civico 43;2;F;38,136981;13,31205
22/11/2021;19:50;VIA PASUBIO intersezione con VIA ISONZO;0;C;38,141987;13,342453
22/11/2021;20:00;VIA GULI' SIMONE COM. altezza del civico 17;0;C;38,139696;13,367754
22/11/2021;22:30;VIA DE SALIBA ANTONIO di fronte al civico 12;0;C;38,13284;13,33149
23/11/2021;02:35;VIA PEREZ FRANCESCO PAOLO intersezione con VIA BERGAMO;3;F;38,103584;13,368061
23/11/2021;06:55;VIA NIGRA COSTANTINO intersezione VIA PRINCIPE DI VILLAFRANCA;0;C;38,129427;13,349422
23/11/2021;07:45;CORSO CALATAFIMI intersezione con FONDO CANNIZZO;1;F;38,096253;13,313502
23/11/2021;10:40;VIA PIANO DELL'UCCIARDONE altezza del civico 157- via Crispi;0;C;38,132093;13,359956
23/11/2021;11:00;VIA RE FEDERICO intersezione con VIA DANTE;1;F;38,122804;13,346711
23/11/2021;12:00;STRADA PROV. PALERMO-ALTOFONTE s.n.c.;1;F;;
23/11/2021;13:30;VIA LAUDICINA ANTONINO intersezione VIALE DI VITTORIO GIUSEPPE;0;C;38,094598;13,411292
23/11/2021;16:00;VIA FERMI ENRICO intersezione VIA FALCANDO UGO;1;F;38,127098;13,336604
23/11/2021;16:00;FORO UMBERTO I altezza del civico 26;1;F;38,115651;13,375795
23/11/2021;16:05;VIA BRANCACCIO intersezione VIA PALOMES LUIGI;1;F;38,099354;13,381236
23/11/2021;17:00;VIA MESSINA MARINE intersezione FONDO TINNIRELLO;2;F;38,10469;13,390134
24/11/2021;03:15;VIALE REGIONE SICILIANA N.O. carreggiata centrale sott Belgio CT;1;F;38,148771;13,326311
24/11/2021;03:30;VIA BATTISTI CESARE altezza (inters.) VIA MAQUEDA;0;C;38,110665;13,364724
24/11/2021;04:00;VIALE REGIONE SICILIANA direzione TRAPANI VIALE REGIONE SICILIANA;0;C;;
24/11/2021;06:30;VIA ROCCAZZO altezza del civico 94;1;F;38,121688;13,307769
24/11/2021;12:15;VIA DELL'ORSA MINORE di fronte al civico 132;1;F;38,094236;13,367162
24/11/2021;12:40;VIALE MICHELANGELO altezza del civico 1431;1;F;38,135431;13,31455
24/11/2021;12:45;VIA CORDOVA FILIPPO angolo VIA TOSELLI PIETRO MAGG.;1;F;;
24/11/2021;15:30;VIA BASILE ERNESTO altezza (spec.) c raiti;2;F;38,09733;13,345645
24/11/2021;15:30;VIA PACINI GIOVANNI intersezione con VIA LA MANTIA VITO;2;F;38,119281;13,346918
24/11/2021;17:45;CORSO CALATAFIMI pressi 1043;1;F;38,09633;13,313671
25/11/2021;00:15;VIA BOCCIONI UMBERTO altezza del civico 10;2;F;38,155479;13,334044
25/11/2021;00:30;VIA FALSOMIELE altezza del civico 83;0;C;38,077081;13,366035
25/11/2021;03:00;VIA CALA altezza del civico 50;0;C;38,118932;13,368684
25/11/2021;11:40;VIALE REGIONE SICILIANA altezza PONTE CORLEONE;0;C;38,089988;13,344336
25/11/2021;12:10;VIALE REGIONE SICILIANA S.E. altezza Baby Luna;0;C;;
25/11/2021;14:00;VIA WAGNER RICCARDO nr. 9;0;C;38,124518;13,358219
25/11/2021;19:50;VIA DUCA DELLA VERDURA intersezione VIA DE GREGORIO ANTONIO;1;F;38,135053;13,355175
25/11/2021;20:20;VIA IANDOLINO LORENZO intersezione VIA CASTELFORTE;0;C;38,197053;13,313952
25/11/2021;21:00;VIALE REGIONE SICILIANA N.O. intersezione SVINCOLO DI SALVO ROSARIO;0;C;;
26/11/2021;02:20;FORO UMBERTO I di fronte al civico 21;1;F;38,116237;13,374588
26/11/2021;10:15;VIALE DEL FANTE intersezione con VIA DEL CARABINIERE;0;C;38,149295;13,342671
26/11/2021;12:50;VIALE REGIONE SICILIANA S.E. altezza PONTE CORLEONE;0;C;38,09008;13,344343
26/11/2021;14:30;VIALE REGIONE SICILIANA N.O. altezza (spec.) perpignano;1;F;38,119363;13,328958
26/11/2021;14:30;VIA ASTORINO GERARDO altezza del civico 16;1;F;38,163606;13,324649
26/11/2021;14:35;VIA PEREZ FRANCESCO PAOLO altezza (spec.) BERTOLAMI;1;F;38,108491;13,364923
26/11/2021;14:50;VIALE REGIONE SICILIANA S.E. altezza via G.Roccella;0;C;38,090777;13,343699
26/11/2021;17:00;VIALE DELLE ALPI altezza del civico 14;1;F;38,139522;13,336691
26/11/2021;17:45;VIA LANZA DI SCALEA GIUSEPPE altezza del civico 781;0;C;38,172325;13,31283
26/11/2021;19:30;PIAZZA GIOVANNI PAOLO II PAPA altezza (inters.) VIALE DE GASPERI ALCIDE;0;C;38,15099;13,337846
26/11/2021;19:45;VIALE MARIA SS. MEDIATRICE intersezione PIAZZA BARBARINO COSTANZO;1;F;38,101177;13,334709
26/11/2021;20:40;VIA CUCCIA SIMONE intersezione VIA DI MARCO DOMENICO;1;F;38,140324;13,344393
27/11/2021;00:10;VIALE DELLE MAGNOLIE altezza del civico 19;0;C;38,140221;13,33794
27/11/2021;01:30;VIA MORELLO NUNZIO intersezione con VIA RAPISARDI MARIO;1;F;38,134107;13,343404
27/11/2021;07:50;VIA PECORAINO FILIPPO in prossimit? di civ. 53;0;C;38,094633;13,400587
27/11/2021;08:45;VIA GRAVINA BENEDETTO intersezione VIA LA MASA GIUSEPPE;0;C;38,126982;13,360717
27/11/2021;11:45;VIALE REGIONE SICILIANA pressi sottovia Belgio;0;C;38,148855;13,326505
27/11/2021;13:10;VIALE XXVII MAGGIO altezza del civico 38;1;F;38,095061;13,403401
27/11/2021;20:30;VIA DEI BISCOTTARI intersezione con VIA BENFRATELLI;1;F;;
27/11/2021;21:30;VIA DEI BISCOTTARI nr. 9;0;C;38,112722;13,359039
28/11/2021;04:15;VIA CRISPI FRANCESCO altezza SOTTOVIA;1;F;38,123221;13,364729
28/11/2021;11:43;VIA AMARI MICHELE intersezione con VIA GRAVINA AMMIRAGLIO;1;F;;
28/11/2021;20:00;VIALE ERCOLE altezza P.LE MATRIMONI;0;C;38,151389;13,347935
28/11/2021;20:30;CORSO DEI MILLE intersezione con VIALE AMEDEO D'AOSTA;2;F;38,100531;13,383713
29/11/2021;00:30;VIA GRAVINA AMMIRAGLIO intersezione VIA AMARI EMERICO;1;F;;
29/11/2021;01:00;CORSO TUKORY di fronte al civico 211;0;C;38,108119;13,355646
29/11/2021;08:25;VIALE REGIONE SICILIANA N.O. altezza SOTTOPASSO BELG;0;C;38,148862;13,326433
29/11/2021;08:40;VIA ALTOFONTE altezza del civico 229/b;1;F;38,079512;13,323021
29/11/2021;09:30;VIA ROMA altezza del civico 320;1;F;38,120142;13,361866
29/11/2021;11:20;PIAZZA VITTORIA in prossimit? di via V. Emanuele;1;F;;
29/11/2021;12:40;VIA GEMMELLARO GIORGIO intersezione CORTILE D'ABBENE;1;F;38,12238;13,349149
29/11/2021;13:00;VIALE REGIONE SICILIANA N.O. altezza tranchina;1;F;;
29/11/2021;14:10;VIA MESSINA MARINE altezza del civico 165;2;F;38,106755;13,383755
29/11/2021;14:20;VIALE LAZIO altezza del civico 8;1;F;38,143143;13,341054
29/11/2021;14:30;VIA BUONRIPOSO di fronte al civico 56;0;C;38,102635;13,373984
29/11/2021;17:30;VIA NINA SICILIANA altezza (inters.) VIA GUBBIO;1;F;38,117489;13,331658
29/11/2021;17:35;CORSO DEI MILLE altezza del civico 1320;0;C;38,093039;13,408083
29/11/2021;19:00;VIA SAMPOLO di fronte VIA BONANNO;0;C;38,142902;13,348629
29/11/2021;19:00;VIA CALTANISSETTA nr. 4;0;C;38,129264;13,351553
29/11/2021;22:10;VIALE MICHELANGELO altezza del civico 2080;0;C;38,132528;13,308138
29/11/2021;22:15;VIALE MICHELANGELO altezza del civico 2080;0;C;38,132528;13,308138
29/11/2021;22:15;VIA LANZA DI SCALEA GIUSEPPE nr. 960;1;F;38,172922;13,311935
30/11/2021;05:25;VIA SAVONAROLA GIROLAMO altezza del civico 1A;0;C;;
30/11/2021;09:10;VIA SPERONE nr. 42;2;F;38,09924;13,395558
30/11/2021;09:30;VIA SQUARCIALUPO pressi CONSERVATORIO;0;C;38,121328;13,364023
30/11/2021;09:50;VIA GIAFAR EMIRO altezza del civico 6/A;1;F;38,0978;13,390899
30/11/2021;10:45;LARGO STRASBURGO nr. 189 e;0;C;38,126977;13,360707
30/11/2021;11:45;VIA PARATORE GIUSEPPE di fronte al civico 16;0;C;38,092308;13,374921
30/11/2021;18:00;CORSO DEI MILLE altezza del civico 1093;1;F;38,093773;13,405523
30/11/2021;19:30;VIA NOTARBARTOLO EMANUELE altezza (inters.) VIA LEOPARDI GIACOMO;0;C;38,132966;13,3467
30/11/2021;21:30;VIA ARCHIMEDE altezza (inters.) VIA LA LUMIA ISIDORO;1;F;38,128829;13,354963
01/12/2021;09:15;VIALE REGIONE SICILIANA N.O. carr. centrale alt via Scobar;1;F;38,126709;13,329789
01/12/2021;10:30;VIA CRISPI FRANCESCO in prossimit? di via sammuzzo;0;C;;
01/12/2021;12:45;VIALE MICHELANGELO di fronte al civico 2130;1;F;38,13237;13,30777
01/12/2021;14:40;PIAZZA BOIARDO MATTEO MARIA altezza STAZIONE NOTARB;0;C;38,132491;13,342218
01/12/2021;15:30;VIA CASSARA' ANTONINO altezza CTO;0;C;38,152023;13,340523
01/12/2021;18:25;VIA DI BLASI E. GIOVANNI altezza del civico 201;0;C;38,125867;13,313587
01/12/2021;18:30;VIA ORETO altezza del civico 339A;0;C;38,099434;13,371971
01/12/2021;19:20;VIALE REGIONE SICILIANA altezza DIST. ENI DIR.T;0;C;;
01/12/2021;21:00;VIA CRISPI FRANCESCO pressi via;0;C;;
01/12/2021;21:30;VIALE DE GASPERI ALCIDE altezza del civico 69;1;F;38,150817;13,33695
01/12/2021;22:10;VIA GARZILLI NICCOLO' altezza del civico 5;0;C;38,124496;13,35336
01/12/2021;22:30;VIA ALBANESE ENRICO intersezione con VIA CORLEO SIMONE;0;C;38,129528;13,353519
02/12/2021;04:30;VIA DANTE altezza del civico 15;0;C;38,124332;13,353107
02/12/2021;06:00;VIA AMARI EMERICO intersezione VIA WAGNER RICCARDO;1;F;38,12519;13,357793
02/12/2021;10:25;VIA BACHELET VITTORIO intersezione STRADA STATALE 624;1;F;;
02/12/2021;15:12;VIA SAMPOLO altezza del civico 125;1;F;38,143209;13,348306
02/12/2021;19:30;VIA PECORAINO FILIPPO altezza parcheg. forum;1;F;;
02/12/2021;20:20;VIA ANTONELLO DA MESSINA intersezione VIA SPEDALIERI NICOLO';1;F;38,138474;13,359309
